# gt	L=5	L=7	L=9	L=11	L=21	L=31	L=41	L=51	L=61	L=71	L=81	L=91	L=101	L=201	L=301	L=401	L=501	L=601	L=701	L=801	L=901
2.631750e+03	5.534512e-01	3.629081e-01	2.691791e-01	1.293049e-01	3.750071e-01	1.984235e-01	5.719317e-02	1.030373e-01	1.135989e-01	5.802861e-02	1.065266e-01	1.035043e-01	4.593226e-02	1.130706e-01	3.039233e-02	6.878036e-02	2.499990e-02	6.569979e-02	3.087555e-02	6.230166e-03	4.334151e-02
2.632300e+03	3.762407e-01	2.709851e-01	1.300213e-01	2.256147e-01	3.575559e-02	1.804716e-01	8.063686e-02	8.114574e-02	6.109444e-02	6.657500e-02	9.976050e-02	8.046925e-02	2.459837e-01	1.251533e-01	4.629460e-02	7.255978e-02	1.773921e-02	2.853451e-02	1.101422e-02	8.807426e-03	1.554269e-02
2.632850e+03	1.475907e-01	2.767030e-01	2.384290e-01	1.584689e-01	8.925575e-02	1.362554e-01	4.138048e-02	1.357986e-01	1.189021e-01	6.133851e-02	1.148886e-01	5.206246e-02	9.151833e-02	1.234738e-01	6.130775e-02	7.639417e-02	1.506456e-02	2.002843e-02	2.474118e-03	2.839985e-02	2.321210e-02
2.633400e+03	6.143102e-01	2.275379e-01	3.562305e-01	1.338525e-01	2.380001e-01	2.387210e-01	4.987503e-02	1.755807e-01	9.632016e-02	8.604172e-02	1.202790e-01	1.681315e-01	5.035994e-02	8.486167e-02	4.759504e-02	6.915442e-02	2.306899e-02	4.375649e-02	3.008352e-02	9.213018e-03	2.469667e-02
2.633950e+03	6.294244e-01	1.085974e-01	1.906781e-01	1.149670e-01	1.990530e-01	1.535051e-01	1.051777e-01	5.324560e-02	1.312230e-01	6.304117e-02	1.039021e-01	8.880503e-02	1.003204e-01	1.586634e-01	4.555441e-02	6.901664e-02	1.442921e-02	4.440525e-02	2.095183e-02	8.582889e-03	2.147833e-02
2.634500e+03	2.270878e-01	2.800600e-01	2.453167e-01	1.327402e-01	1.104959e-01	2.235052e-01	1.558662e-01	1.610782e-01	4.137534e-02	1.107711e-01	7.032232e-02	5.008122e-02	2.214170e-01	1.230015e-01	6.045196e-02	6.234481e-02	1.972658e-02	2.565654e-02	4.344765e-03	6.775221e-03	1.468598e-02
2.635050e+03	1.393187e-01	1.267623e-01	3.257467e-01	1.882998e-01	5.296684e-02	1.900594e-01	8.194262e-02	1.252096e-01	8.582189e-02	4.511970e-02	1.645511e-01	8.530583e-02	3.311717e-02	8.839733e-02	4.598225e-02	8.518405e-02	3.907905e-02	1.228092e-02	6.184448e-03	1.034322e-02	1.073369e-02
2.635600e+03	7.037724e-01	1.491260e-01	2.897714e-01	1.046604e-01	2.414328e-01	1.771428e-01	2.077069e-02	4.472356e-02	7.324385e-02	7.171201e-02	1.159823e-01	1.649627e-01	5.288592e-02	1.032205e-01	2.767040e-02	8.872120e-02	2.450622e-02	1.691343e-02	1.177199e-02	9.391420e-03	1.032259e-02
2.636150e+03	3.661330e-01	3.546608e-01	1.347822e-01	1.102385e-01	1.106855e-01	2.936042e-01	9.307404e-02	1.709210e-01	1.615880e-01	6.344385e-02	6.237909e-02	4.320538e-02	1.323335e-01	1.569621e-01	7.127976e-02	6.585196e-02	1.638609e-02	5.113487e-03	1.538478e-02	9.258850e-03	5.303215e-03
2.636700e+03	2.036856e-01	1.152910e-01	4.124012e-01	3.743266e-02	1.457388e-01	2.431523e-01	1.464858e-01	1.227542e-01	7.294608e-02	9.880503e-02	1.363829e-01	9.881816e-02	1.460947e-01	9.777942e-02	4.794037e-02	6.685533e-02	2.039862e-02	2.119488e-02	2.234812e-02	7.724592e-03	1.614380e-02
2.637250e+03	3.136730e-01	1.916420e-01	3.210783e-01	2.349736e-01	9.928422e-02	1.616114e-01	4.821349e-02	4.496462e-02	4.063510e-02	4.067109e-02	1.754723e-01	9.300357e-02	8.212760e-02	1.080988e-01	2.112687e-02	7.419067e-02	2.715851e-02	3.127211e-02	1.399449e-02	4.776972e-03	2.477290e-02
2.637800e+03	4.068902e-01	2.494090e-01	1.177636e-01	1.099645e-01	2.477130e-01	1.824909e-01	9.786144e-02	1.409964e-01	1.584794e-01	8.400365e-02	6.701915e-02	5.356361e-02	3.721057e-02	1.136092e-01	2.170971e-02	1.114453e-01	2.642430e-02	2.132061e-02	1.843720e-02	1.128452e-02	1.862675e-02
2.638350e+03	2.052591e-01	2.322168e-01	3.476147e-01	1.205433e-01	1.694818e-01	3.741841e-01	1.014814e-01	1.349965e-01	1.406066e-01	8.251977e-02	9.833421e-02	1.186016e-01	1.349604e-01	1.154455e-01	2.562269e-02	6.751401e-02	1.350790e-02	1.684273e-02	4.370533e-02	1.698167e-02	9.248469e-03
2.638900e+03	3.053516e-01	1.737377e-01	3.780397e-01	9.688181e-02	7.440275e-02	1.618706e-01	1.797031e-02	3.311641e-02	5.876253e-02	9.138029e-02	1.497327e-01	8.605104e-02	7.394589e-02	8.264394e-02	2.538699e-02	7.272192e-02	2.527595e-03	4.283105e-02	5.210772e-02	1.506245e-02	2.434738e-02
2.639450e+03	2.354237e-01	2.291825e-01	1.783188e-01	2.313330e-01	1.777265e-01	1.957327e-01	8.141417e-02	1.354096e-01	1.140757e-02	5.689688e-02	9.523260e-02	7.171317e-02	1.108616e-01	1.364554e-01	2.182217e-02	7.203990e-02	1.063968e-02	5.513304e-02	4.025809e-02	1.108884e-03	3.316921e-02
2.640000e+03	1.154503e-01	1.869196e-01	2.057521e-01	1.113644e-01	1.619078e-01	2.188925e-01	1.465553e-01	9.805286e-02	1.274958e-01	6.224571e-02	1.081835e-01	1.117276e-01	5.334632e-02	1.007784e-01	1.691026e-02	1.101102e-01	5.727658e-03	2.819088e-02	2.202624e-02	9.594878e-03	1.420699e-02
2.640550e+03	4.293358e-01	1.647902e-01	3.408657e-01	1.134538e-01	2.058473e-01	2.695600e-01	9.326126e-02	6.980461e-02	4.506892e-02	8.637109e-02	9.166245e-02	1.049990e-01	8.727075e-02	8.652687e-02	4.480488e-02	8.857332e-02	2.705241e-02	2.000661e-02	4.069729e-02	1.790077e-02	1.426730e-02
2.641100e+03	1.801662e-01	2.799370e-01	1.157387e-01	1.196044e-01	9.861529e-02	2.556074e-01	1.410308e-01	1.382010e-01	7.458509e-02	7.463898e-02	1.207437e-01	3.869618e-02	1.135116e-01	7.464844e-02	2.844091e-02	7.148912e-02	1.933140e-02	3.473139e-02	6.712222e-02	1.512117e-03	1.813560e-02
2.641650e+03	1.635554e-01	7.761752e-02	2.065209e-01	6.570479e-02	1.765697e-01	2.317145e-01	1.406651e-01	8.366665e-02	2.595205e-02	2.479256e-02	1.036870e-01	1.519448e-01	1.274242e-01	1.313540e-01	3.440421e-02	8.788104e-02	2.109111e-03	2.684792e-02	4.499912e-02	1.239509e-02	5.408280e-03
2.642200e+03	1.704677e-01	1.291760e-01	2.646149e-01	2.552144e-01	1.506444e-01	1.607826e-01	1.032653e-01	6.520542e-02	4.398177e-02	2.001517e-02	1.358586e-01	8.716480e-02	5.997798e-02	9.568735e-02	6.007866e-02	9.210222e-02	2.410245e-02	2.300769e-02	5.115670e-03	1.246721e-02	1.958296e-02
2.642750e+03	3.272986e-01	3.243731e-01	7.451107e-02	1.660370e-01	1.727544e-01	2.075262e-01	3.561416e-02	2.138122e-01	6.955727e-02	5.208927e-02	2.604039e-02	6.103135e-02	2.474202e-02	7.346081e-02	2.871396e-02	1.133845e-01	5.086689e-02	2.484461e-02	2.332913e-02	1.028422e-02	7.498741e-03
2.643300e+03	1.897057e-01	2.721061e-01	3.543553e-01	1.574298e-01	1.550670e-01	3.966209e-01	1.752750e-01	2.042975e-01	7.936502e-02	1.039055e-02	1.638734e-01	1.181337e-01	1.913574e-01	7.829529e-02	2.727930e-02	5.211649e-02	1.765038e-02	8.237210e-03	5.317436e-02	2.262739e-02	1.643777e-02
2.643850e+03	2.044140e-01	6.164698e-02	2.094452e-01	2.208881e-01	1.789196e-01	1.500838e-01	5.591357e-02	1.263240e-01	3.527907e-02	2.437809e-02	1.253787e-01	1.205786e-01	1.226687e-01	9.852253e-02	7.253286e-02	1.158056e-01	1.963586e-02	2.230150e-02	2.394328e-02	1.471146e-02	2.507599e-02
2.644400e+03	3.836322e-01	5.195966e-02	8.865928e-02	5.032094e-01	1.648469e-01	2.356990e-01	9.825728e-02	7.383119e-02	1.000568e-02	7.829023e-02	6.209659e-02	4.017582e-02	3.961259e-02	1.056253e-01	5.733920e-02	8.874649e-02	2.864519e-02	2.624988e-02	2.481947e-02	1.151748e-02	2.548418e-02
2.644950e+03	2.408788e-01	4.316362e-01	1.807844e-01	2.455433e-01	1.314134e-01	2.654998e-01	4.903460e-02	1.491903e-01	7.092271e-02	6.298936e-02	1.087596e-01	1.995175e-01	6.360798e-02	5.103700e-02	3.340127e-02	1.052787e-01	3.255891e-02	3.285268e-03	3.010070e-02	2.133513e-02	1.633740e-02
2.645500e+03	1.833534e-01	2.862025e-01	3.648050e-01	1.116173e-01	2.257312e-01	3.291593e-01	7.690027e-02	1.895977e-01	1.512137e-02	6.972249e-02	1.657606e-01	8.478104e-02	1.932909e-01	8.716684e-02	8.623071e-02	5.213275e-02	1.422570e-02	2.067308e-02	2.240288e-02	2.755930e-02	3.339750e-02
2.646050e+03	3.494760e-01	6.810634e-02	6.413917e-02	3.571165e-01	1.249374e-01	4.946898e-02	1.718563e-01	1.352726e-01	7.062103e-02	4.561540e-02	5.453672e-02	3.891589e-02	6.819326e-02	6.299257e-02	5.340302e-02	1.242085e-01	1.748579e-02	3.557095e-02	4.109436e-03	1.982095e-03	2.518890e-02
2.646600e+03	5.003688e-01	2.188495e-01	9.262034e-02	5.451742e-01	1.410514e-01	3.270164e-01	1.516753e-01	3.877949e-02	2.689034e-02	8.756460e-02	7.814962e-02	1.240283e-01	6.624803e-02	1.213161e-01	1.829132e-02	9.529302e-02	2.513686e-02	8.353905e-03	4.594700e-02	3.050522e-02	3.609329e-03
2.647150e+03	1.802694e-01	4.299694e-01	2.112387e-01	2.309712e-01	2.465894e-01	2.204930e-01	3.590192e-02	6.187258e-02	3.346662e-02	7.828817e-02	1.109840e-01	1.586891e-01	9.381658e-02	1.476599e-02	7.076492e-02	7.712925e-02	1.646699e-02	2.384067e-02	4.153044e-02	2.116775e-02	2.952700e-02
2.647700e+03	1.564717e-01	3.302581e-01	6.175810e-02	3.535153e-02	1.918880e-01	1.767797e-01	8.054024e-02	1.072328e-01	1.058807e-01	9.847681e-02	4.803926e-02	3.683898e-02	1.179220e-01	8.284448e-02	6.895356e-02	7.501929e-02	3.265749e-02	2.778736e-02	1.093148e-02	1.335909e-02	2.526242e-02
2.648250e+03	3.393512e-01	9.769455e-02	3.072922e-01	2.387917e-01	8.459892e-02	1.779844e-01	2.880230e-01	2.802513e-02	1.120214e-01	3.334941e-02	7.405114e-02	1.297168e-01	5.431498e-02	9.003643e-02	4.529730e-02	8.969630e-02	1.164804e-02	8.725485e-03	1.914217e-02	1.775724e-02	1.369503e-02
2.648800e+03	1.774419e-01	1.595005e-01	1.114154e-01	2.909912e-01	1.853436e-01	2.656665e-01	1.304899e-01	9.973583e-02	2.946688e-02	6.638464e-02	1.218136e-01	8.961817e-02	9.573186e-02	1.212522e-01	6.648078e-02	1.146113e-01	4.111047e-02	2.869977e-02	6.064236e-02	2.552019e-02	2.130468e-02
2.649350e+03	2.144110e-01	2.594785e-01	3.177959e-01	6.385713e-02	2.123454e-01	1.531973e-01	1.308346e-01	3.717666e-02	6.163953e-02	6.937781e-02	4.367739e-02	4.760918e-02	9.462103e-02	3.870897e-02	5.418824e-02	7.237089e-02	2.588398e-02	2.489204e-02	4.658206e-02	1.344173e-02	1.959212e-02
2.649900e+03	2.557093e-01	2.255954e-01	3.298815e-01	7.723341e-02	6.826196e-02	1.935074e-01	1.321766e-01	1.388425e-01	1.503665e-01	8.245012e-02	9.945856e-02	1.284685e-01	5.181248e-02	8.651126e-02	4.098007e-02	7.189061e-02	2.742755e-02	1.181282e-02	4.167476e-02	1.941635e-02	1.157027e-02
2.650450e+03	1.146493e-01	8.673081e-02	3.414072e-01	5.692861e-02	1.571434e-01	1.595578e-01	2.239897e-01	1.491020e-01	9.246326e-02	3.781687e-02	1.119084e-01	5.402597e-02	1.264413e-01	1.051918e-01	8.854419e-02	5.953827e-02	2.875473e-02	2.092208e-02	2.979019e-02	1.729687e-02	2.555698e-02
2.651000e+03	3.685679e-01	7.069480e-02	4.440951e-01	4.166459e-02	1.162573e-01	1.950955e-01	5.460272e-02	5.723879e-02	1.861097e-02	3.690073e-02	4.467633e-02	1.016436e-01	9.396913e-02	7.566646e-02	4.670285e-02	1.281275e-01	3.552459e-02	4.541959e-02	5.530424e-02	4.251743e-03	1.617181e-02
2.651550e+03	2.777386e-01	1.656190e-01	4.689219e-01	1.716782e-01	9.917899e-02	2.204412e-01	1.452838e-01	1.547916e-01	6.382050e-02	6.599333e-02	4.215399e-02	1.411496e-01	7.796981e-02	7.535764e-02	4.457323e-02	6.627101e-02	2.222059e-02	9.646065e-03	4.251281e-02	3.461857e-02	6.780866e-03
2.652100e+03	1.497958e-01	8.789679e-02	2.880359e-01	2.024674e-01	1.794233e-01	1.738898e-01	1.138881e-01	2.182590e-01	1.117218e-01	6.993738e-02	1.249886e-01	8.760220e-02	7.477023e-02	7.976233e-02	9.050290e-02	5.898051e-02	1.174041e-02	7.049887e-03	5.758200e-02	1.858122e-02	2.984693e-02
2.652650e+03	2.549875e-01	4.036971e-01	1.237106e-01	6.760687e-02	1.322368e-01	1.094949e-01	8.204623e-02	9.839968e-02	3.292929e-02	2.329927e-02	5.583232e-02	8.884523e-02	1.349081e-01	6.090437e-02	7.858614e-02	7.845076e-02	2.149186e-02	2.813300e-02	2.884816e-02	4.676206e-03	2.264040e-02
2.653200e+03	6.413545e-01	1.704989e-01	5.618728e-01	4.916640e-02	7.788192e-02	2.784898e-01	1.051982e-01	1.610836e-01	1.794941e-02	3.118439e-02	5.108072e-02	1.450540e-01	1.024231e-01	1.071232e-02	2.739642e-02	9.975242e-02	5.032318e-03	3.063336e-02	2.597077e-02	1.666664e-02	7.496966e-03
2.653750e+03	1.527522e-01	6.213776e-02	2.858965e-01	2.544644e-01	1.642987e-01	1.822882e-01	5.210240e-02	2.243844e-01	5.098111e-02	5.973226e-02	7.933061e-02	8.703220e-02	7.848212e-02	6.548567e-02	6.964373e-02	5.516564e-02	3.067870e-02	5.423471e-03	2.848646e-02	3.067327e-02	1.799639e-02
2.654300e+03	2.828248e-01	3.652851e-01	1.646065e-01	1.656099e-01	1.262221e-01	5.851837e-02	1.265326e-01	1.268764e-01	5.066300e-02	3.934308e-02	4.608025e-02	5.692115e-02	9.054125e-02	2.943207e-02	8.063704e-02	6.935851e-02	8.807971e-03	5.015175e-03	4.428720e-02	5.631419e-03	1.969149e-02
2.654850e+03	3.907032e-01	4.927952e-01	2.654854e-01	1.288379e-01	2.918684e-02	2.472105e-01	1.046791e-01	1.561711e-01	1.281813e-02	3.274697e-02	4.146461e-02	1.207178e-01	1.007030e-01	2.054695e-02	2.922363e-02	7.487618e-02	3.953766e-03	2.674736e-02	1.576531e-02	1.309848e-02	5.261086e-03
2.655400e+03	6.114878e-01	6.482662e-02	3.412038e-01	1.672652e-01	1.625788e-01	3.007377e-01	1.365173e-01	2.688533e-01	3.015357e-02	1.096730e-01	6.704384e-02	4.316678e-02	1.442821e-01	8.105877e-02	5.369692e-02	4.976562e-02	2.537003e-02	1.082929e-02	7.063758e-03	9.553657e-03	1.576239e-02
2.655950e+03	3.230474e-01	3.643226e-01	2.261096e-01	1.786941e-01	2.155645e-01	2.926213e-02	5.657616e-02	1.530867e-01	2.471541e-02	4.523305e-02	2.930516e-02	7.030579e-02	7.841800e-02	3.698825e-02	4.319436e-02	6.279757e-02	2.978451e-02	1.503559e-02	1.411825e-02	3.765665e-03	8.969165e-03
2.656500e+03	2.598179e-01	3.940340e-01	2.948602e-01	1.663777e-01	1.700688e-01	1.444251e-01	1.217121e-01	2.049937e-01	2.119668e-02	3.200704e-02	4.084506e-02	1.304401e-01	9.446474e-02	4.486041e-02	5.764492e-02	6.436226e-02	7.888838e-03	2.148224e-02	1.237999e-02	1.347143e-02	1.526834e-03
2.657050e+03	6.405253e-01	1.997198e-01	2.820376e-01	3.012545e-01	1.672279e-01	2.301936e-01	1.639763e-01	2.329504e-01	4.359960e-02	7.622647e-02	6.979198e-02	3.101515e-02	9.266309e-02	5.095245e-02	4.719619e-02	4.992696e-02	8.394480e-03	2.218493e-02	7.317762e-03	1.313407e-02	5.883587e-03
2.657600e+03	5.677026e-01	3.038812e-01	1.525075e-01	1.998066e-01	1.429548e-01	1.365951e-01	1.214668e-01	1.742236e-01	7.922613e-02	1.226544e-01	2.285284e-02	1.229814e-01	1.572580e-01	8.878930e-02	3.844303e-02	5.577789e-02	2.536755e-02	6.213317e-03	1.497779e-02	1.151053e-02	6.825679e-03
2.658150e+03	3.280793e-01	5.669113e-01	4.822749e-01	1.537609e-01	2.069524e-01	9.841856e-02	9.823812e-02	1.835368e-01	6.889472e-02	3.766948e-02	5.421351e-02	9.001465e-02	8.817608e-02	4.108072e-02	3.069061e-02	5.635181e-02	1.470286e-02	2.195993e-02	1.421748e-02	1.149528e-02	1.367916e-02
2.658700e+03	3.128648e-01	1.971147e-01	2.511155e-01	3.961544e-01	2.485137e-01	1.975298e-01	7.397796e-02	3.381323e-01	7.780852e-02	8.439196e-02	5.668540e-02	6.140691e-02	9.400787e-02	7.349857e-02	5.583182e-02	3.763171e-02	1.672488e-03	2.979005e-02	1.776505e-02	2.084889e-02	7.377805e-03
2.659250e+03	8.059849e-01	3.945899e-01	2.025254e-01	2.659447e-01	2.612302e-01	9.064927e-02	2.010538e-01	1.632881e-01	6.489609e-02	6.895056e-02	1.437468e-02	6.363690e-02	1.131336e-01	4.819479e-02	4.052585e-02	4.531904e-02	2.017160e-02	4.898169e-03	5.013281e-03	3.160402e-02	7.529025e-03
2.659800e+03	3.533378e-01	4.207013e-01	2.549060e-01	2.044936e-01	2.059517e-01	1.141051e-01	9.820905e-02	1.840712e-01	5.217076e-02	5.423684e-02	5.411606e-02	1.254229e-01	1.382320e-01	5.138639e-02	1.044118e-02	5.532545e-02	1.124088e-02	1.252088e-02	4.528150e-03	1.438702e-02	1.876294e-02
2.660350e+03	3.410980e-01	4.970123e-01	4.024584e-01	3.347815e-01	1.569761e-01	1.489927e-01	9.933869e-02	2.347971e-01	8.177967e-02	5.040213e-02	7.263107e-02	5.797762e-02	1.079972e-01	3.832817e-02	4.584274e-02	2.848170e-02	5.287197e-03	3.270279e-02	1.481474e-02	2.340217e-03	1.973755e-02
2.660900e+03	5.256482e-01	1.283925e-01	2.658726e-01	3.478313e-01	1.245860e-01	1.069998e-01	8.279301e-02	2.971146e-01	3.448814e-02	5.974463e-02	2.247244e-02	5.671560e-02	7.667445e-02	4.261066e-02	2.901128e-02	3.194660e-02	1.235352e-02	2.908591e-02	9.090404e-03	1.838031e-02	1.475074e-02
2.661450e+03	5.145336e-01	5.903698e-01	2.304602e-01	2.608779e-01	2.185819e-01	6.827633e-02	1.783172e-01	1.600408e-01	7.281088e-02	5.075636e-02	5.713686e-02	6.064732e-02	1.479331e-01	6.289459e-02	2.010549e-02	4.812317e-02	2.478409e-02	9.118764e-03	1.166478e-02	2.117512e-02	1.731654e-02
2.662000e+03	4.325144e-01	3.532539e-01	2.409914e-01	3.649180e-01	1.179626e-01	2.374391e-01	4.950243e-02	2.532808e-01	4.546501e-02	4.833467e-02	5.874776e-02	3.412807e-02	1.163803e-01	3.316729e-02	1.265153e-02	2.165919e-02	5.685005e-03	1.337115e-02	1.541935e-02	1.195402e-02	1.979104e-02
2.662550e+03	5.119604e-01	4.153867e-01	2.391654e-01	2.953033e-01	2.352453e-01	1.404258e-01	8.363206e-02	1.884479e-01	7.373312e-02	7.852425e-02	5.475138e-02	1.728388e-01	8.676666e-02	2.759982e-02	2.116220e-02	3.942643e-02	5.366434e-03	4.214332e-02	8.214735e-03	1.132438e-02	2.545749e-03
2.663100e+03	4.373955e-01	2.457936e-01	3.584862e-01	2.349563e-01	4.872277e-02	1.274785e-02	7.707093e-02	2.606593e-01	1.345252e-01	1.378604e-02	2.573819e-02	4.629585e-02	9.126189e-02	2.990252e-02	1.101854e-02	3.528669e-02	2.013894e-02	2.132559e-02	2.358908e-02	1.009962e-02	1.875374e-02
2.663650e+03	2.234414e-01	4.877240e-01	1.630108e-01	5.970322e-01	1.383080e-01	9.388087e-02	8.820465e-02	1.852059e-01	1.565390e-01	8.704275e-02	5.865452e-02	6.985723e-02	1.514279e-01	7.938103e-02	1.681810e-02	3.305211e-02	1.542638e-02	7.448842e-03	3.229509e-02	1.302058e-02	9.451530e-03
2.664200e+03	7.818642e-01	4.750591e-01	2.358809e-01	3.362426e-01	1.739060e-01	1.826308e-01	5.573450e-02	2.192124e-01	9.164265e-02	7.104657e-02	3.480581e-02	1.533835e-01	7.895620e-02	1.784516e-02	6.145275e-03	1.098981e-02	2.075449e-02	1.579302e-02	8.772623e-03	4.055168e-02	2.214415e-02
2.664750e+03	3.948376e-01	3.576218e-01	2.360132e-01	2.294623e-01	3.403903e-01	8.379905e-02	6.145489e-02	2.684815e-01	1.203397e-01	6.288441e-02	8.363015e-02	1.698110e-01	7.875288e-02	3.622211e-02	5.567224e-03	5.327983e-02	5.495498e-03	3.297803e-02	7.317196e-03	9.680409e-03	1.658621e-02
2.665300e+03	2.346916e-01	2.903077e-01	2.945168e-01	4.092838e-01	5.314752e-02	2.238181e-03	4.560474e-02	2.176167e-01	2.751309e-01	5.709743e-02	1.894078e-02	8.608209e-02	1.303082e-01	4.970854e-02	1.199373e-02	2.395424e-02	2.352499e-02	8.957541e-03	5.179717e-02	1.938906e-02	1.080563e-02
2.665850e+03	4.682709e-01	3.221958e-01	9.117549e-02	5.933162e-01	1.662402e-01	1.020880e-01	4.314634e-02	1.243165e-01	1.742744e-01	7.906904e-02	5.645621e-02	1.479080e-01	8.088231e-02	4.276655e-02	9.151597e-03	1.204088e-02	1.792012e-02	1.650089e-02	3.989099e-02	3.164074e-02	2.565415e-02
2.666400e+03	6.909750e-01	5.958977e-01	2.672498e-01	1.014263e-01	2.753039e-01	7.238528e-02	1.714882e-01	2.534550e-01	4.566118e-02	6.345325e-02	7.710096e-02	1.294882e-01	9.109836e-02	3.878424e-02	4.558054e-03	1.754685e-02	1.921625e-02	1.469583e-02	1.504644e-02	3.442577e-02	2.805023e-02
2.666950e+03	2.579320e-01	2.572003e-01	2.213378e-01	5.136628e-01	2.014497e-01	4.002969e-02	8.786899e-02	2.567799e-01	1.118468e-01	3.593643e-02	8.235473e-02	1.830746e-02	1.169705e-01	5.424436e-02	1.483187e-02	3.336993e-02	1.238254e-02	1.412334e-02	2.239562e-02	1.307001e-02	1.951813e-02
2.667500e+03	2.284317e-01	3.160323e-01	1.572243e-01	4.283920e-01	2.290258e-01	7.651314e-02	6.687770e-02	1.128557e-01	2.290656e-01	4.709944e-02	2.855664e-02	1.262518e-01	1.211065e-01	4.121042e-02	1.922019e-02	6.829942e-03	2.570687e-02	3.366356e-02	5.601748e-02	2.516768e-02	3.014314e-03
2.668050e+03	4.994822e-01	2.357285e-01	1.009736e-01	2.855209e-01	1.816859e-01	1.069915e-01	9.950583e-02	2.045164e-01	2.986319e-02	2.446224e-02	1.058163e-01	7.985083e-02	3.529752e-02	3.288059e-02	1.594764e-02	1.241507e-02	1.797074e-02	1.651758e-02	3.125824e-02	2.505504e-02	3.985024e-02
2.668600e+03	4.017121e-01	6.075697e-01	3.109645e-01	2.653084e-01	2.192482e-01	2.842580e-02	2.258071e-01	2.357102e-01	6.807378e-02	8.649696e-02	6.866250e-02	9.325486e-02	1.523147e-01	8.835400e-02	2.500907e-02	1.021840e-02	1.311774e-02	1.844678e-02	3.846075e-02	9.255439e-03	1.823478e-02
2.669150e+03	3.142997e-01	2.851323e-01	2.460976e-01	5.599448e-01	2.335637e-01	6.777113e-02	8.256339e-02	9.585857e-02	5.973314e-02	3.685343e-02	1.782850e-02	1.112369e-01	1.019660e-01	4.248814e-02	3.092506e-02	4.679443e-03	2.227834e-02	2.532374e-02	2.888838e-02	2.718563e-02	1.666062e-02
2.669700e+03	5.282049e-02	2.075485e-01	7.583233e-02	2.486079e-01	4.098181e-01	1.090372e-01	1.292714e-01	2.253655e-01	4.362441e-02	2.282121e-02	7.808441e-02	6.979263e-02	5.395049e-02	1.563915e-02	3.712635e-02	3.014229e-02	1.509441e-02	3.007693e-02	3.870778e-02	1.024082e-03	1.136418e-02
2.670250e+03	5.120162e-01	4.252639e-01	1.449944e-01	2.544273e-01	1.861020e-02	3.553691e-02	1.229971e-01	1.980423e-01	1.771538e-01	4.092767e-02	1.085478e-01	1.080113e-01	1.066261e-01	7.265743e-02	6.831860e-03	2.324572e-02	1.443436e-02	5.139141e-03	2.007636e-02	2.913265e-02	2.910084e-02
2.670800e+03	2.790932e-01	5.874066e-01	4.062866e-01	3.127620e-01	2.919583e-01	9.447586e-02	1.867881e-01	1.049272e-01	1.302445e-01	8.773648e-02	1.453874e-02	1.453631e-01	1.511620e-01	8.516617e-02	4.683716e-02	4.934958e-03	2.623029e-02	3.940161e-02	5.024062e-02	2.809047e-02	1.830981e-02
2.671350e+03	1.545819e-01	1.932342e-01	3.133806e-01	4.204791e-01	4.009402e-01	9.505233e-02	4.282623e-02	1.293799e-01	5.810040e-02	1.711749e-02	1.125578e-01	8.078765e-02	4.108567e-02	2.975439e-02	2.717768e-02	1.846144e-02	1.507069e-02	2.680574e-02	2.711047e-02	2.541897e-02	1.826928e-02
2.671900e+03	1.539834e-01	1.259499e-01	1.622326e-01	1.820289e-01	3.287288e-01	7.375314e-02	1.697596e-01	2.411530e-01	1.066401e-01	2.354298e-02	1.044035e-01	5.318450e-02	2.827497e-02	3.976858e-02	3.804922e-02	4.151339e-02	1.065112e-02	3.276615e-03	1.097249e-02	2.751223e-02	1.062246e-02
2.672450e+03	3.484214e-01	4.923507e-01	2.507062e-01	2.979367e-01	1.995588e-01	1.618563e-01	1.162544e-01	1.007463e-01	2.478762e-01	3.733189e-02	4.484462e-02	1.868586e-01	1.042866e-01	6.514798e-02	1.925815e-02	2.924490e-02	1.642432e-02	2.074837e-02	1.862147e-02	3.309166e-02	9.170954e-03
2.673000e+03	8.347020e-02	3.767245e-01	4.561900e-01	2.110392e-01	3.796543e-01	1.199568e-01	1.006641e-01	9.577549e-02	1.320450e-01	4.366914e-02	5.419148e-02	9.684574e-02	7.919489e-02	3.355324e-02	3.525197e-02	1.344479e-02	1.604258e-02	3.181649e-02	4.871474e-02	1.956050e-02	3.431572e-02
2.673550e+03	1.269581e-01	8.980843e-02	2.204395e-01	3.236538e-01	2.988944e-01	7.842959e-02	8.143739e-02	1.482798e-01	8.572451e-02	4.460441e-02	1.455891e-01	6.180535e-02	2.777574e-02	7.919723e-02	4.346501e-02	1.487016e-02	1.385938e-02	1.186940e-02	2.479087e-02	5.623979e-03	1.518055e-02
2.674100e+03	2.482259e-01	3.317962e-01	2.763880e-01	1.726509e-01	9.441475e-02	1.133072e-01	1.709082e-01	1.038081e-01	1.233441e-01	5.118733e-02	6.152808e-02	1.312261e-01	4.623308e-02	3.382572e-02	4.989741e-02	2.586360e-02	1.729297e-02	2.637971e-02	1.967357e-02	2.457681e-02	1.006913e-02
2.674650e+03	1.707231e-01	2.842258e-01	3.047394e-01	1.894910e-01	2.881901e-01	2.096676e-01	9.664369e-02	1.108911e-01	1.470112e-01	2.004483e-02	6.378642e-02	1.085141e-01	6.013506e-02	4.650178e-02	2.467762e-02	1.836944e-02	1.592683e-03	2.101955e-02	2.035074e-02	5.466227e-03	1.529243e-02
